Site,Treatment,Plot,Trap,Species,Family,Growthform,Dispersalmode,SuccessionalStage,SeedSize,seedsSum,seedSizeCat,Seed_deposition_rate
BB,C,D,6,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,C,D,6,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
BB,C,D,6,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
BB,C,D,6,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,43,shrubs,57.33333333
BB,C,D,6,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,22,shrubs,29.33333333
BB,C,D,6,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,6,shrubs,8
BB,C,D,6,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,24,shrubs,32
BB,C,D,6,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,471,shrubs,628
BB,C,D,6,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,160,shrubs,213.3333333
BB,C,D,6,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,13,shrubs,17.33333333
BB,C,D,6,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,C,D,6,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,C,D,6,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,34,shrubs,45.33333333
BB,I,A,-5.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
BB,I,A,-5.5,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
BB,I,A,-5.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,22,shrubs,29.33333333
BB,I,A,-5.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,24,<5 mm trees,32
BB,I,A,-5.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,45,<5 mm trees,60
BB,I,A,-5.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,42,<5 mm trees,56
BB,I,A,-5.5,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
BB,I,A,-5.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,226,<5 mm trees,301.3333333
BB,I,A,-5.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
BB,I,A,-5.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,1,>10 mm trees,1.333333333
BB,I,A,-5.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,A,-5.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,105,<5 mm trees,140
BB,I,A,-5.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,11,shrubs,14.66666667
BB,I,A,-5.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,A,-5.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
BB,I,A,-5.5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
BB,I,A,-5.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,116,shrubs,154.6666667
BB,I,A,-5.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,18,shrubs,24
BB,I,A,-5.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
BB,I,A,-5.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
BB,I,A,-5.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,50,shrubs,66.66666667
BB,I,A,1,ALL_PSI,Sapindaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
BB,I,A,1,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,39,shrubs,52
BB,I,A,1,CAL_URT,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
BB,I,A,1,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,31,<5 mm trees,41.33333333
BB,I,A,1,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,12,<5 mm trees,16
BB,I,A,1,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,315,<5 mm trees,420
BB,I,A,1,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,37,<5 mm trees,49.33333333
BB,I,A,1,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,41,shrubs,54.66666667
BB,I,A,1,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,2,>10 mm trees,2.666666667
BB,I,A,1,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,12,<5 mm trees,16
BB,I,A,1,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
BB,I,A,1,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,87,<5 mm trees,116
BB,I,A,1,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
BB,I,A,1,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,148,<5 mm trees,197.3333333
BB,I,A,1,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
BB,I,A,1,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
BB,I,A,1,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,350,shrubs,466.6666667
BB,I,A,1,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,76,shrubs,101.3333333
BB,I,A,1,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,10,shrubs,13.33333333
BB,I,A,1,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,A,1,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,A,1,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,124,shrubs,165.3333333
BB,I,A,4,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,A,4,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,140,shrubs,186.6666667
BB,I,A,4,CAL_URT,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
BB,I,A,4,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,254,<5 mm trees,338.6666667
BB,I,A,4,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,114,<5 mm trees,152
BB,I,A,4,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,133,<5 mm trees,177.3333333
BB,I,A,4,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,69,<5 mm trees,92
BB,I,A,4,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,121,shrubs,161.3333333
BB,I,A,4,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,7,<5 mm trees,9.333333333
BB,I,A,4,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,77,<5 mm trees,102.6666667
BB,I,A,4,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,A,4,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
BB,I,A,4,PIP_FRI,Piperaceae,Shrub,Animal-dispersed,Early,1,30,shrubs,40
BB,I,A,4,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,19,<5 mm trees,25.33333333
BB,I,A,4,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
BB,I,A,4,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,341,shrubs,454.6666667
BB,I,A,4,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,108,shrubs,144
BB,I,A,4,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,36,shrubs,48
BB,I,A,4,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,9,<5 mm trees,12
BB,I,A,4,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,890,shrubs,1186.666667
BB,I,B,0,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,61,shrubs,81.33333333
BB,I,B,0,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,177,<5 mm trees,236
BB,I,B,0,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,16,<5 mm trees,21.33333333
BB,I,B,0,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,53,<5 mm trees,70.66666667
BB,I,B,0,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
BB,I,B,0,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,5,<5 mm trees,6.666666667
BB,I,B,0,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,360,<5 mm trees,480
BB,I,B,0,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,17,shrubs,22.66666667
BB,I,B,0,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,4,<5 mm trees,5.333333333
BB,I,B,0,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,61,<5 mm trees,81.33333333
BB,I,B,0,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,B,0,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,8,<5 mm trees,10.66666667
BB,I,B,0,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,0,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,5,shrubs,6.666666667
BB,I,B,0,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
BB,I,B,0,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,6,shrubs,8
BB,I,B,0,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,63,shrubs,84
BB,I,B,0,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
BB,I,B,0,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,38,shrubs,50.66666667
BB,I,B,0,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,4,<5 mm trees,5.333333333
BB,I,B,0,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,18,<5 mm trees,24
BB,I,B,0,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,12,shrubs,16
BB,I,B,2.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,18,shrubs,24
BB,I,B,2.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,504,<5 mm trees,672
BB,I,B,2.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,11,<5 mm trees,14.66666667
BB,I,B,2.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,137,<5 mm trees,182.6666667
BB,I,B,2.5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,251,<5 mm trees,334.6666667
BB,I,B,2.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,4,shrubs,5.333333333
BB,I,B,2.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,1,>10 mm trees,1.333333333
BB,I,B,2.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,91,<5 mm trees,121.3333333
BB,I,B,2.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,B,2.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,PIP_FRI,Piperaceae,Shrub,Animal-dispersed,Early,1,30,shrubs,40
BB,I,B,2.5,PIP_HIS,Piperaceae,Shrub,Animal-dispersed,Early,1,20,shrubs,26.66666667
BB,I,B,2.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,21,shrubs,28
BB,I,B,2.5,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,B,2.5,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,2,shrubs,2.666666667
BB,I,B,2.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,13,shrubs,17.33333333
BB,I,B,2.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,92,shrubs,122.6666667
BB,I,B,2.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
BB,I,B,2.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,13,shrubs,17.33333333
BB,I,B,2.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,B,2.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,B,2.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,31,shrubs,41.33333333
BB,I,B,5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,28,shrubs,37.33333333
BB,I,B,5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,503,<5 mm trees,670.6666667
BB,I,B,5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,6,<5 mm trees,8
BB,I,B,5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,357,<5 mm trees,476
BB,I,B,5,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
BB,I,B,5,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
BB,I,B,5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,226,<5 mm trees,301.3333333
BB,I,B,5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
BB,I,B,5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,B,5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,77,<5 mm trees,102.6666667
BB,I,B,5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,13,<5 mm trees,17.33333333
BB,I,B,5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,B,5,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,B,5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,129,shrubs,172
BB,I,B,5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
BB,I,B,5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,19,shrubs,25.33333333
BB,I,B,5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
BB,I,B,5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,39,shrubs,52
BB,I,C,-3,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,38,shrubs,50.66666667
BB,I,C,-3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,68,<5 mm trees,90.66666667
BB,I,C,-3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,5,<5 mm trees,6.666666667
BB,I,C,-3,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,749,<5 mm trees,998.6666667
BB,I,C,-3,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
BB,I,C,-3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,169,<5 mm trees,225.3333333
BB,I,C,-3,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,70,shrubs,93.33333333
BB,I,C,-3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,414,<5 mm trees,552
BB,I,C,-3,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,-3,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,45,shrubs,60
BB,I,C,-3,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
BB,I,C,-3,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,-3,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,-3,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,1,5-10 mm trees,1.333333333
BB,I,C,-3,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,131,shrubs,174.6666667
BB,I,C,-3,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,14,shrubs,18.66666667
BB,I,C,-3,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
BB,I,C,-3,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,12,<5 mm trees,16
BB,I,C,-3,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,39,shrubs,52
BB,I,C,2,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
BB,I,C,2,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,88,shrubs,117.3333333
BB,I,C,2,CAL_URT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
BB,I,C,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,35,<5 mm trees,46.66666667
BB,I,C,2,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,13,<5 mm trees,17.33333333
BB,I,C,2,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,1078,<5 mm trees,1437.333333
BB,I,C,2,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,35,<5 mm trees,46.66666667
BB,I,C,2,FRA_PEN,Rhamnaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,C,2,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,111,<5 mm trees,148
BB,I,C,2,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,29,shrubs,38.66666667
BB,I,C,2,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,11,<5 mm trees,14.66666667
BB,I,C,2,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
BB,I,C,2,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,812,<5 mm trees,1082.666667
BB,I,C,2,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
BB,I,C,2,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,C,2,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
BB,I,C,2,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
BB,I,C,2,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
BB,I,C,2,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,2,STA_OCC,Staphyleaceae,CT,Animal-dispersed,Early,2,1,5-10 mm trees,1.333333333
BB,I,C,2,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
BB,I,C,2,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,285,shrubs,380
BB,I,C,2,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,30,shrubs,40
BB,I,C,2,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,11,shrubs,14.66666667
BB,I,C,2,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
BB,I,C,2,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,C,2,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,80,shrubs,106.6666667
BB,I,C,4.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,C,4.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,134,shrubs,178.6666667
BB,I,C,4.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
BB,I,C,4.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
BB,I,C,4.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,76,<5 mm trees,101.3333333
BB,I,C,4.5,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
BB,I,C,4.5,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,28,<5 mm trees,37.33333333
BB,I,C,4.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
BB,I,C,4.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,253,<5 mm trees,337.3333333
BB,I,C,4.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,42,shrubs,56
BB,I,C,4.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,5,<5 mm trees,6.666666667
BB,I,C,4.5,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,4.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,452,<5 mm trees,602.6666667
BB,I,C,4.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,C,4.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
BB,I,C,4.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,4.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,C,4.5,TRI_BOG,Malvaceae,Shrub,Animal-dispersed,Early,NA,3,shrubs,4
BB,I,C,4.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,164,shrubs,218.6666667
BB,I,C,4.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,77,shrubs,102.6666667
BB,I,C,4.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,146,shrubs,194.6666667
BB,I,C,4.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,3,<5 mm trees,4
BB,I,C,4.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,C,4.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,48,shrubs,64
BB,I,D,0.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,328,shrubs,437.3333333
BB,I,D,0.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,143,<5 mm trees,190.6666667
BB,I,D,0.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,6,<5 mm trees,8
BB,I,D,0.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,230,<5 mm trees,306.6666667
BB,I,D,0.5,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
BB,I,D,0.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
BB,I,D,0.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,62,<5 mm trees,82.66666667
BB,I,D,0.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
BB,I,D,0.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
BB,I,D,0.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,69,<5 mm trees,92
BB,I,D,0.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,43,<5 mm trees,57.33333333
BB,I,D,0.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,D,0.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
BB,I,D,0.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
BB,I,D,0.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,761,shrubs,1014.666667
BB,I,D,0.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,130,shrubs,173.3333333
BB,I,D,0.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,30,shrubs,40
BB,I,D,0.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,15,<5 mm trees,20
BB,I,D,0.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,227,shrubs,302.6666667
BB,I,D,3,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,246,shrubs,328
BB,I,D,3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,260,<5 mm trees,346.6666667
BB,I,D,3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,12,<5 mm trees,16
BB,I,D,3,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,714,<5 mm trees,952
BB,I,D,3,CRO_DRA,Euphorbiaceae,CT,Animal-dispersed,Early,1,11,<5 mm trees,14.66666667
BB,I,D,3,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
BB,I,D,3,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
BB,I,D,3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,53,<5 mm trees,70.66666667
BB,I,D,3,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,22,shrubs,29.33333333
BB,I,D,3,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,1,<5 mm trees,1.333333333
BB,I,D,3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,82,<5 mm trees,109.3333333
BB,I,D,3,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,30,<5 mm trees,40
